"Date","Price","Open","High","Low","Vol.","Change %"
"04/13/2016","13,671.35","13,617.94","13,703.61","13,608.89","236.99M","0.66%"
"04/12/2016","13,581.42","13,447.47","13,632.76","13,444.45","288.00M","1.18%"
"04/11/2016","13,422.76","13,422.13","13,528.95","13,422.13","215.51M","0.19%"
"04/08/2016","13,396.73","13,328.35","13,428.81","13,328.35","226.78M","0.98%"
"04/07/2016","13,266.44","13,327.30","13,327.30","13,217.17","209.40M","-0.61%"
"04/06/2016","13,347.46","13,308.93","13,348.00","13,237.91","209.95M","0.32%"
"04/05/2016","13,304.66","13,309.30","13,326.53","13,262.24","181.70M","-0.24%"
"04/04/2016","13,336.15","13,450.04","13,452.92","13,314.60","162.70M","-0.78%"
"04/01/2016","13,440.44","13,404.58","13,440.84","13,323.57","205.61M","-0.40%"
"03/31/2016","13,494.36","13,495.46","13,548.17","13,475.28","219.05M","-0.07%"
"03/30/2016","13,503.98","13,475.37","13,574.99","13,475.37","212.73M","0.58%"
"03/29/2016","13,426.23","13,353.58","13,443.80","13,270.17","189.20M","0.27%"
"03/28/2016","13,390.19","13,369.34","13,395.51","13,277.21","133.83M","0.24%"
"03/24/2016","13,358.11","13,302.86","13,358.11","13,255.47","192.38M","-0.16%"
"03/23/2016","13,379.48","13,503.14","13,503.14","13,364.98","247.56M","-0.84%"
"03/22/2016","13,493.49","13,527.11","13,565.41","13,493.49","191.54M","-0.50%"
"03/21/2016","13,561.09","13,496.03","13,567.37","13,479.27","182.30M","0.47%"
"03/18/2016","13,497.07","13,607.87","13,621.77","13,490.10","680.62M","-0.91%"
"03/17/2016","13,621.30","13,505.15","13,685.45","13,494.57","314.59M","1.06%"
"03/16/2016","13,478.13","13,410.45","13,507.32","13,402.02","265.55M","0.58%"
"03/15/2016","13,400.31","13,383.13","13,400.31","13,284.22","245.98M","-0.57%"
"03/14/2016","13,477.54","13,520.08","13,530.33","13,426.11","232.68M","-0.33%"
"03/11/2016","13,522.00","13,434.45","13,543.29","13,434.45","239.95M","1.07%"
"03/10/2016","13,379.14","13,423.57","13,513.20","13,298.32","274.93M","-0.10%"
"03/09/2016","13,392.90","13,346.17","13,435.94","13,342.74","300.41M","0.61%"
"03/08/2016","13,311.05","13,374.14","13,391.84","13,256.75","330.24M","-0.54%"
"03/07/2016","13,383.60","13,235.25","13,447.68","13,235.25","343.22M","1.29%"
"03/04/2016","13,212.50","13,150.54","13,281.83","13,150.54","394.17M","0.68%"
"03/03/2016","13,123.65","13,055.19","13,157.42","13,025.54","343.30M","0.81%"
"03/02/2016","13,017.93","12,985.23","13,030.37","12,857.97","295.88M","0.28%"
"03/01/2016","12,982.10","12,896.32","12,998.53","12,896.32","285.26M","0.95%"
"02/29/2016","12,860.35","12,820.09","12,912.60","12,784.79","299.13M","0.49%"
"02/26/2016","12,797.79","12,817.54","12,915.72","12,781.15","255.41M","0.35%"
"02/25/2016","12,753.60","12,723.98","12,753.60","12,633.69","248.83M","0.10%"
"02/24/2016","12,740.27","12,727.38","12,754.88","12,506.05","312.13M","-0.18%"
"02/23/2016","12,763.44","12,867.59","12,962.78","12,727.54","235.36M","-0.64%"
"02/22/2016","12,845.63","12,888.72","12,984.72","12,844.77","293.52M","0.25%"
"02/19/2016","12,813.40","12,858.75","12,858.75","12,734.94","252.61M","-0.91%"
"02/18/2016","12,931.36","12,904.45","12,947.34","12,839.38","317.56M","0.50%"
"02/17/2016","12,867.16","12,644.36","12,880.69","12,639.00","328.30M","2.49%"
"02/16/2016","12,554.98","12,431.27","12,561.31","12,373.15","282.62M","1.40%"
"02/12/2016","12,381.24","12,136.27","12,381.87","12,136.27","252.63M","2.43%"
"02/11/2016","12,087.37","12,162.99","12,162.99","11,985.68","355.03M","-0.81%"
"02/10/2016","12,185.72","12,314.33","12,392.27","12,171.93","286.73M","-0.79%"
"02/09/2016","12,282.65","12,448.11","12,448.11","12,192.45","309.79M","-2.02%"
"02/08/2016","12,535.40","12,691.05","12,691.05","12,486.46","275.96M","-1.79%"
"02/05/2016","12,763.99","12,763.99","12,776.99","12,669.63","244.55M","-0.08%"
"02/04/2016","12,774.50","12,606.12","12,826.74","12,606.12","304.63M","1.44%"
"02/03/2016","12,593.02","12,492.30","12,613.90","12,320.43","282.03M","1.21%"
"02/02/2016","12,442.26","12,646.80","12,646.80","12,387.15","209.65M","-1.83%"
"02/01/2016","12,674.37","12,766.15","12,766.15","12,590.86","207.05M","-1.15%"
"01/29/2016","12,822.13","12,636.10","12,822.13","12,601.69","331.43M","1.83%"
"01/28/2016","12,591.93","12,432.41","12,612.17","12,420.87","295.77M","1.73%"
"01/27/2016","12,377.77","12,309.62","12,524.13","12,249.81","281.40M","0.38%"
"01/26/2016","12,331.32","12,192.25","12,373.98","12,175.44","247.22M","1.55%"
"01/25/2016","12,143.16","12,377.49","12,377.49","12,130.29","224.92M","-1.99%"
"01/22/2016","12,389.58","12,191.61","12,389.58","12,191.61","300.42M","2.94%"
"01/21/2016","12,035.86","11,834.93","12,070.73","11,772.19","310.39M","1.63%"
"01/20/2016","11,843.11","11,897.57","11,932.42","11,531.22","357.07M","-1.33%"
"01/19/2016","12,002.24","12,002.33","12,099.56","11,894.24","281.06M","0.50%"
"01/18/2016","11,942.17","12,025.60","12,047.93","11,913.36","100.10M","-1.09%"
"01/15/2016","12,073.46","12,184.60","12,184.60","11,950.85","285.85M","-2.13%"
"01/14/2016","12,336.03","12,176.33","12,362.79","12,060.31","277.74M","1.36%"
"01/13/2016","12,170.41","12,426.49","12,499.46","12,141.71","261.53M","-1.64%"
"01/12/2016","12,373.90","12,361.39","12,451.67","12,192.92","258.26M","0.44%"
"01/11/2016","12,319.25","12,464.49","12,479.36","12,230.01","208.50M","-1.01%"
"01/08/2016","12,445.45","12,470.87","12,543.39","12,431.89","220.25M","-0.02%"
"01/07/2016","12,448.21","12,661.16","12,661.16","12,439.14","293.24M","-2.19%"
"01/06/2016","12,726.80","12,854.57","12,854.57","12,701.71","225.65M","-1.50%"
"01/05/2016","12,920.14","12,929.22","12,954.89","12,839.79","181.90M","-0.05%"
"01/04/2016","12,927.15","12,920.64","12,928.90","12,748.45","186.95M","-0.64%"
"12/31/2015","13,009.95","13,077.55","13,098.61","12,987.97","111.10M","-1.01%"
"12/30/2015","13,142.29","13,225.47","13,244.76","13,121.88","97.14M","-0.78%"
"12/29/2015","13,245.75","13,279.45","13,315.24","13,193.57","120.78M","-0.48%"
"12/24/2015","13,309.80","13,290.50","13,344.18","13,280.28","72.36M","0.19%"
"12/23/2015","13,284.91","13,141.43","13,284.91","13,141.43","192.26M","1.54%"
"12/22/2015","13,082.86","13,034.81","13,103.13","12,950.47","162.29M","0.37%"
"12/21/2015","13,034.38","13,051.51","13,141.05","12,983.65","192.21M","0.08%"
"12/18/2015","13,024.30","12,971.62","13,061.73","12,968.01","530.06M","0.11%"
"12/17/2015","13,009.93","13,141.52","13,158.86","12,967.43","262.46M","-1.19%"
"12/16/2015","13,166.08","12,967.12","13,182.66","12,967.12","284.65M","1.91%"
"12/15/2015","12,919.57","12,783.73","12,932.42","12,783.73","228.82M","1.77%"
"12/14/2015","12,695.49","12,776.28","12,805.24","12,617.66","246.22M","-0.74%"
"12/11/2015","12,789.95","12,956.92","12,956.92","12,771.16","205.78M","-1.74%"
"12/10/2015","13,016.59","12,922.66","13,081.81","12,895.02","223.40M","0.61%"
"12/09/2015","12,937.59","12,927.86","13,133.54","12,877.61","245.50M","0.12%"
"12/08/2015","12,922.47","12,972.15","13,007.69","12,872.33","228.97M","-0.92%"
"12/07/2015","13,042.83","13,316.23","13,316.23","13,018.70","228.59M","-2.37%"
"12/04/2015","13,358.77","13,307.63","13,374.16","13,268.43","225.39M","0.26%"
"12/03/2015","13,324.67","13,515.58","13,529.03","13,288.15","199.94M","-1.03%"
"12/02/2015","13,463.82","13,622.52","13,629.18","13,442.28","215.06M","-1.26%"
"12/01/2015","13,636.06","13,488.41","13,653.70","13,482.35","222.51M","1.23%"
"11/30/2015","13,469.83","13,390.61","13,495.47","13,390.61","298.49M","0.76%"
"11/27/2015","13,368.24","13,406.79","13,424.78","13,353.45","100.02M","-0.42%"
"11/26/2015","13,425.19","13,410.25","13,451.56","13,401.17","61.26M","0.16%"
"11/25/2015","13,403.42","13,410.39","13,481.33","13,368.11","188.90M","-0.03%"
"11/24/2015","13,407.83","13,371.74","13,461.17","13,359.57","218.59M","0.19%"
"11/23/2015","13,382.38","13,417.63","13,508.09","13,372.04","156.08M","-0.38%"
"11/20/2015","13,433.49","13,504.47","13,514.77","13,413.66","200.46M","-0.30%"
"11/19/2015","13,473.83","13,399.70","13,478.82","13,384.75","189.70M","0.55%"
"11/18/2015","13,399.97","13,317.89","13,421.83","13,317.89","183.32M","0.90%"
"11/17/2015","13,280.39","13,323.80","13,379.89","13,247.96","181.96M","-0.28%"
"11/16/2015","13,317.52","13,080.69","13,317.52","13,078.82","181.70M","1.85%"
"11/13/2015","13,075.42","13,104.73","13,162.41","13,030.46","204.07M","-0.39%"
"11/12/2015","13,127.18","13,318.12","13,318.12","13,119.00","234.87M","-1.61%"
"11/11/2015","13,341.93","13,429.16","13,438.78","13,325.62","185.49M","-0.52%"
"11/10/2015","13,411.63","13,451.15","13,451.15","13,336.90","193.36M","-0.53%"
"11/09/2015","13,482.62","13,556.59","13,556.59","13,385.77","185.88M","-0.52%"
"11/06/2015","13,553.30","13,562.23","13,593.67","13,481.45","202.94M","-0.04%"
"11/05/2015","13,558.78","13,652.23","13,664.50","13,534.86","225.69M","-0.75%"
"11/04/2015","13,661.82","13,745.78","13,790.07","13,637.34","234.64M","-0.35%"
"11/03/2015","13,710.31","13,643.33","13,740.36","13,609.56","213.87M","0.64%"
"11/02/2015","13,623.01","13,530.95","13,632.65","13,515.93","172.22M","0.69%"
"10/30/2015","13,529.17","13,762.77","13,766.57","13,519.52","262.59M","-1.90%"
"10/29/2015","13,791.88","13,841.85","13,869.94","13,773.80","248.80M","-0.51%"
"10/28/2015","13,863.16","13,733.34","13,911.81","13,727.51","245.56M","1.19%"
"10/27/2015","13,699.60","13,758.41","13,789.33","13,662.48","220.05M","-0.66%"
"10/26/2015","13,790.90","13,940.50","13,947.74","13,784.05","188.86M","-1.17%"
"10/23/2015","13,953.66","13,944.48","14,014.83","13,924.28","209.00M","0.54%"
"10/22/2015","13,878.11","13,732.54","13,888.50","13,730.66","213.31M","1.27%"
"10/21/2015","13,704.19","13,850.91","13,882.56","13,626.07","187.23M","-1.00%"
"10/20/2015","13,841.92","13,762.94","13,916.02","13,740.70","169.69M","0.61%"
"10/19/2015","13,758.38","13,777.01","13,818.19","13,718.61","180.21M","-0.58%"
"10/16/2015","13,838.10","13,888.11","13,925.50","13,838.10","206.49M","0.07%"
"10/15/2015","13,828.97","13,822.35","13,873.20","13,761.18","198.09M","-0.33%"
"10/14/2015","13,875.33","13,861.41","13,958.46","13,850.88","211.04M","0.22%"
"10/13/2015","13,844.73","13,927.20","13,952.71","13,828.80","212.04M","-0.86%"
"10/09/2015","13,964.36","14,012.78","14,053.19","13,948.10","252.71M","-0.10%"
"10/08/2015","13,978.66","13,860.99","13,994.52","13,839.52","264.68M","0.80%"
"10/07/2015","13,868.35","13,735.38","13,873.84","13,735.38","338.06M","1.62%"
"10/06/2015","13,647.26","13,582.12","13,690.86","13,582.12","284.12M","0.70%"
"10/05/2015","13,552.20","13,416.25","13,590.73","13,416.25","304.42M","1.59%"
"10/02/2015","13,339.74","13,179.52","13,341.68","13,086.39","215.95M","0.74%"
"10/01/2015","13,241.89","13,362.53","13,379.85","13,152.09","226.51M","-0.49%"
"09/30/2015","13,306.96","13,135.19","13,310.55","13,135.19","234.92M","2.07%"
"09/29/2015","13,036.96","13,025.03","13,111.38","12,964.12","205.45M","0.25%"
"09/28/2015","13,004.58","13,295.87","13,297.81","13,004.58","188.78M","-2.80%"
"09/25/2015","13,378.57","13,450.98","13,468.75","13,350.66","207.20M","0.30%"
"09/24/2015","13,338.67","13,334.25","13,384.51","13,237.43","211.14M","-0.34%"
"09/23/2015","13,383.69","13,537.07","13,560.07","13,378.01","155.14M","-0.80%"
"09/22/2015","13,491.09","13,646.13","13,646.13","13,452.51","173.97M","-2.09%"
"09/21/2015","13,779.44","13,701.70","13,847.41","13,687.09","185.41M","0.97%"
"09/18/2015","13,646.90","13,692.58","13,692.58","13,587.44","608.10M","-1.02%"
"09/17/2015","13,787.16","13,762.98","13,876.00","13,704.56","216.80M","0.17%"
"09/16/2015","13,763.78","13,501.27","13,776.69","13,501.27","245.11M","2.24%"
"09/15/2015","13,462.71","13,370.24","13,478.67","13,365.31","170.46M","0.82%"
"09/14/2015","13,353.34","13,459.99","13,459.99","13,353.34","161.27M","-0.80%"
"09/11/2015","13,461.47","13,522.76","13,523.46","13,404.63","188.37M","-0.80%"
"09/10/2015","13,569.89","13,504.08","13,643.54","13,504.08","189.54M","0.28%"
"09/09/2015","13,531.85","13,706.57","13,766.65","13,516.99","208.37M","-0.72%"
"09/08/2015","13,630.67","13,636.12","13,683.57","13,593.48","165.29M","1.13%"
"09/04/2015","13,478.31","13,469.25","13,509.95","13,414.58","142.02M","-0.87%"
"09/03/2015","13,596.41","13,567.01","13,706.76","13,538.81","179.60M","0.38%"
"09/02/2015","13,545.25","13,553.31","13,626.94","13,419.99","197.08M","0.47%"
"09/01/2015","13,481.90","13,691.80","13,691.80","13,419.12","223.51M","-2.72%"
"08/31/2015","13,859.12","13,832.85","13,888.19","13,653.87","274.56M","-0.04%"
"08/28/2015","13,865.07","13,734.67","13,866.27","13,710.09","217.02M","0.71%"
"08/27/2015","13,766.67","13,465.57","13,845.66","13,465.57","269.53M","2.88%"
"08/26/2015","13,381.59","13,318.99","13,393.22","13,061.90","229.14M","1.75%"
"08/25/2015","13,150.93","13,314.57","13,445.63","13,134.33","242.92M","0.75%"
"08/24/2015","13,052.74","13,350.97","13,396.76","12,705.17","318.86M","-3.12%"
"08/21/2015","13,473.67","13,664.84","13,697.53","13,468.72","242.63M","-1.92%"
"08/20/2015","13,737.00","14,022.14","14,022.14","13,736.96","220.46M","-2.13%"
"08/19/2015","14,036.63","14,187.62","14,187.62","14,013.99","216.71M","-1.11%"
"08/18/2015","14,193.87","14,217.69","14,227.44","14,125.54","155.04M","-0.40%"
"08/17/2015","14,251.53","14,267.24","14,267.24","14,184.58","145.43M","-0.18%"
"08/14/2015","14,277.88","14,251.78","14,304.38","14,224.53","170.58M","0.28%"
"08/13/2015","14,238.40","14,322.23","14,340.57","14,223.62","169.97M","-0.71%"
"08/12/2015","14,339.53","14,359.62","14,359.62","14,182.46","214.90M","-0.52%"
"08/11/2015","14,414.67","14,408.48","14,414.67","14,264.32","195.19M","-0.36%"
"08/10/2015","14,466.39","14,346.69","14,471.13","14,343.09","175.19M","1.14%"
"08/07/2015","14,302.70","14,397.92","14,458.11","14,265.03","175.11M","-0.72%"
"08/06/2015","14,405.91","14,499.43","14,499.43","14,378.62","221.73M","-0.67%"
"08/05/2015","14,502.99","14,538.38","14,622.35","14,484.69","174.76M","0.08%"
"08/04/2015","14,491.05","14,465.83","14,515.79","14,424.89","177.55M","0.16%"
"07/31/2015","14,468.44","14,420.60","14,501.58","14,391.60","191.98M","0.60%"
"07/30/2015","14,382.78","14,308.68","14,386.75","14,226.57","208.09M","0.57%"
"07/29/2015","14,301.80","14,079.38","14,303.81","14,059.28","207.64M","1.59%"
"07/28/2015","14,077.36","14,031.16","14,104.30","13,938.90","189.40M","0.54%"
"07/27/2015","14,001.37","14,101.04","14,112.13","13,956.05","190.02M","-1.30%"
"07/24/2015","14,186.24","14,260.13","14,275.47","14,145.27","213.18M","-0.55%"
"07/23/2015","14,265.37","14,339.29","14,339.29","14,168.90","192.10M","-0.29%"
"07/22/2015","14,307.12","14,334.96","14,361.01","14,231.10","189.87M","-0.48%"
"07/21/2015","14,376.24","14,452.45","14,511.99","14,335.76","158.80M","-0.34%"
"07/20/2015","14,425.55","14,630.51","14,630.51","14,405.06","159.51M","-1.48%"
"07/17/2015","14,642.84","14,738.30","14,738.30","14,597.56","145.24M","-0.60%"
"07/16/2015","14,731.08","14,713.68","14,748.00","14,693.99","155.61M","0.47%"
"07/15/2015","14,662.28","14,608.86","14,706.34","14,541.74","158.32M","0.43%"
"07/14/2015","14,599.40","14,527.03","14,613.45","14,453.68","153.72M","0.46%"
"07/13/2015","14,533.22","14,499.36","14,566.02","14,453.26","166.20M","0.85%"
"07/10/2015","14,411.07","14,338.06","14,419.52","14,338.06","156.18M","0.93%"
"07/09/2015","14,278.49","14,451.50","14,558.69","14,275.54","188.52M","-0.93%"
"07/08/2015","14,412.07","14,599.99","14,599.99","14,379.92","166.32M","-1.45%"
"07/07/2015","14,624.50","14,602.37","14,625.11","14,389.10","194.13M","0.21%"
"07/06/2015","14,593.57","14,594.64","14,670.26","14,524.64","194.85M","-0.60%"
"07/03/2015","14,682.39","14,637.07","14,682.39","14,622.30","51.35M","0.30%"
"07/02/2015","14,637.99","14,588.16","14,663.41","14,560.27","173.44M","0.58%"
"06/30/2015","14,553.33","14,542.08","14,607.90","14,492.23","180.53M","0.44%"
"06/29/2015","14,490.15","14,738.48","14,738.48","14,482.16","162.38M","-2.15%"
"06/26/2015","14,808.09","14,886.34","14,886.34","14,782.47","142.47M","-0.60%"
"06/25/2015","14,897.50","14,957.24","14,957.24","14,861.68","149.49M","-0.33%"
"06/24/2015","14,947.51","14,901.23","14,995.33","14,871.88","170.67M","0.29%"
"06/23/2015","14,904.91","14,814.37","14,923.76","14,814.37","145.32M","0.77%"
"06/22/2015","14,790.48","14,644.92","14,827.20","14,644.92","150.37M","0.94%"
"06/19/2015","14,653.12","14,680.26","14,746.39","14,584.43","482.10M","-0.80%"
"06/18/2015","14,770.64","14,731.55","14,781.45","14,685.15","149.85M","0.26%"
"06/17/2015","14,732.98","14,773.03","14,825.13","14,659.89","162.17M","-0.14%"
"06/16/2015","14,753.05","14,743.70","14,753.99","14,683.38","162.53M","-0.02%"
"06/15/2015","14,756.05","14,684.22","14,784.53","14,651.36","147.92M","0.10%"
"06/12/2015","14,741.15","14,798.31","14,798.31","14,725.25","141.00M","-0.61%"
"06/11/2015","14,830.88","14,894.19","14,921.47","14,810.66","152.42M","-0.39%"
"06/10/2015","14,889.04","14,860.93","14,953.03","14,843.48","166.02M","0.48%"
"06/09/2015","14,817.71","14,742.10","14,840.12","14,687.00","156.71M","0.50%"
"06/08/2015","14,743.33","14,939.12","14,939.12","14,714.72","153.65M","-1.43%"
"06/05/2015","14,957.16","14,995.31","15,060.90","14,946.00","153.57M","-0.41%"
"06/04/2015","15,019.39","15,096.19","15,114.51","14,957.57","153.52M","-0.89%"
"06/03/2015","15,154.68","15,119.45","15,182.22","15,104.04","154.33M","0.33%"
"06/02/2015","15,104.74","15,075.90","15,155.65","15,049.54","149.22M","0.20%"
"06/01/2015","15,074.13","15,040.88","15,078.58","14,982.35","139.63M","0.40%"
"05/29/2015","15,014.09","15,096.97","15,118.57","14,956.00","281.16M","-0.62%"
"05/28/2015","15,107.00","15,110.59","15,161.29","15,005.03","148.95M","-0.02%"
"05/27/2015","15,110.47","15,066.70","15,144.40","15,016.42","147.68M","0.40%"
"05/26/2015","15,050.81","15,181.02","15,188.65","14,974.30","148.93M","-0.90%"
"05/25/2015","15,187.40","15,192.59","15,205.34","15,172.15","37.86M","-0.09%"
"05/22/2015","15,200.76","15,196.80","15,218.02","15,139.16","122.90M","-0.02%"
"05/21/2015","15,203.61","15,092.25","15,230.72","15,092.25","173.03M","0.87%"
"05/20/2015","15,072.83","15,146.70","15,187.02","15,051.70","150.69M","-0.32%"
"05/19/2015","15,121.02","15,115.84","15,159.08","15,063.32","177.61M","0.09%"
"05/15/2015","15,108.12","15,020.34","15,108.12","14,990.72","163.16M","0.53%"
"05/14/2015","15,028.12","14,999.61","15,036.82","14,983.97","183.19M","0.32%"
"05/13/2015","14,980.72","15,053.53","15,095.54","14,948.28","191.79M","-0.42%"
"05/12/2015","15,043.15","15,127.02","15,127.02","15,026.19","189.07M","-0.72%"
"05/11/2015","15,152.64","15,182.17","15,237.18","15,108.85","146.60M","-0.11%"
"05/08/2015","15,170.02","15,141.65","15,200.22","15,099.22","185.15M","0.54%"
"05/07/2015","15,088.82","15,016.86","15,103.53","14,934.30","276.98M","0.43%"
"05/06/2015","15,023.89","15,145.48","15,148.51","14,945.01","244.36M","-0.99%"
"05/05/2015","15,173.94","15,378.81","15,416.56","15,128.22","204.04M","-1.26%"
"05/04/2015","15,367.47","15,347.73","15,403.45","15,340.88","150.91M","0.18%"
"05/01/2015","15,339.77","15,224.38","15,362.88","15,208.43","158.96M","0.76%"
"04/30/2015","15,224.52","15,324.20","15,324.20","15,192.46","229.90M","-0.80%"
"04/29/2015","15,347.34","15,288.04","15,363.79","15,242.10","192.32M","0.01%"
"04/28/2015","15,346.07","15,340.80","15,348.34","15,278.69","168.47M","0.01%"
"04/27/2015","15,344.08","15,442.32","15,456.35","15,319.58","188.78M","-0.42%"
"04/24/2015","15,408.33","15,406.00","15,440.36","15,367.99","139.73M","0.10%"
"04/23/2015","15,392.35","15,285.35","15,425.81","15,266.85","160.97M","0.57%"
"04/22/2015","15,304.77","15,341.92","15,341.92","15,215.87","157.45M","-0.27%"
